Name,Type,Distance_km,Points,Elevation_Gain_m,Elevation_Loss_m,Coordinates
"RP388","infrastructure_point",0.319,11,0,0,""77.37780021079527,12.74083983862227";"77.37771731310448,12.74132128908046";"77.3776724132495,12.7418606932254";"77.37763792224087,12.74200642654387";"77.3775803562565,12.74223816101652";"77.377575834321,12.74249741741239";"77.37757567237325,12.74276286913592";"77.37758690200565,12.74294611966652";"77.37760008122886,12.74320325515734";"77.37757505860606,12.74343117141745";"77.377460512298,12.74365827197037""
"RP389","infrastructure_point",0.32,16,0,0,""77.38186579056716,12.74855520293012";"77.38188252758059,12.74881703584467";"77.3819188556002,12.74910122915264";"77.38193279462328,12.74923178082762";"77.38196164812025,12.74931242477467";"77.38208196349308,12.74936544684094";"77.38221191675864,12.74940006313488";"77.38231364319893,12.74948286832766";"77.3824006825717,12.74961619723491";"77.38245937626048,12.7497758706981";"77.3824803290745,12.74987603051775";"77.38243538946885,12.750476197559";"77.38244271275511,12.75076068182045";"77.3824509431303,12.75089352774356";"77.3826791596181,12.75087592540331";"77.38269036183296,12.75082859469714""
"RP390","infrastructure_point",0.182,7,0,0,""77.35028642331068,12.7168197784154";"77.35023685793284,12.71677712416403";"77.34997006615835,12.71662812272979";"77.34971855678039,12.71647163149464";"77.34951532356895,12.71630550579018";"77.349418780327,12.71621130826383";"77.34903417482002,12.7157602103625""
"RP391","infrastructure_point",0.123,8,0,0,""77.40221468448237,12.74796912536467";"77.4018413284567,12.74803160932705";"77.40170587588125,12.74808251909641";"77.40141363141689,12.74820605026827";"77.40133581944241,12.74824870513459";"77.40127413900072,12.7482998426888";"77.40123818150492,12.74836997552291";"77.4011978320455,12.7483684840914""
"RP392","infrastructure_point",0.112,7,0,0,""77.37732305435904,12.74004274638756";"77.37755644478248,12.74018363035934";"77.37767368321077,12.74025013049852";"77.37770419345122,12.74029410014478";"77.37771294246107,12.74033747940572";"77.37780278987684,12.74067959514701";"77.37780021079527,12.74083983862227""
"RP393","infrastructure_point",0.094,5,0,0,""77.38173774347707,12.74774712088605";"77.38183224107343,12.74786875412359";"77.38188046628923,12.74798683297614";"77.38188094437923,12.748225619757";"77.38186579056716,12.74855520293012""
"RP394","infrastructure_point",0.028,2,0,0,""77.35028642331068,12.7168197784154";"77.35003578108328,12.71689473164276""
"RP395","infrastructure_point",0.036,3,0,0,""77.3944464546397,12.74282535283321";"77.39437938425155,12.7429923640489";"77.39423082239401,12.7429732883421""
"RP396","infrastructure_point",0.491,19,0,0,""77.38193841155544,12.72837007235637";"77.38194301196746,12.7283201942242";"77.3819495154597,12.72824376974605";"77.38192604744276,12.7279575200986";"77.38186550470793,12.72767397929542";"77.38185369891174,12.72735326017041";"77.38181135523008,12.72706395324712";"77.38171616458365,12.72654475056818";"77.38165773567844,12.72632729502483";"77.38159360825713,12.72619539670182";"77.38150839003558,12.72608041053596";"77.38136004647092,12.72594106174368";"77.38124726710903,12.72580937982656";"77.38119548456191,12.72571164933234";"77.38112132935176,12.72550857008918";"77.38097026584886,12.72481483771783";"77.38094127742963,12.72454690569452";"77.38086249526124,12.72435532622135";"77.38076516550649,12.72420937679536""
"RP397","infrastructure_point",0.081,4,0,0,""77.3818293440279,12.72908947011928";"77.38189596593446,12.72878624782911";"77.38193023572724,12.72854607646379";"77.38193841155544,12.72837007235637""
"RP398","infrastructure_point",0.832,30,0,0,""77.37780021079527,12.74083983862227";"77.37806591803563,12.74086655644501";"77.37829639639575,12.74086647773787";"77.37847361189979,12.7408533296364";"77.37867373745772,12.74084177845816";"77.37879838513183,12.74081883740153";"77.37888706558914,12.74080032226611";"77.37894448019547,12.74076093916571";"77.37901756235273,12.74066399429811";"77.37922006634757,12.74032267127369";"77.3794971895565,12.73988329039742";"77.37964946109376,12.73962052571951";"77.37978562966798,12.73930681860146";"77.37995982425005,12.73886277392514";"77.3801476540949,12.73832115480628";"77.38023360161702,12.73810030906025";"77.38045896762497,12.73788441289408";"77.3805600747718,12.73781408781602";"77.38070296618838,12.73770737089842";"77.3807291496831,12.73767168532237";"77.38075728027812,12.73760501958385";"77.38076054490176,12.73747706242842";"77.38074205619962,12.73716634516219";"77.38075000254332,12.73677188195289";"77.38076742233514,12.73648108146354";"77.38078225652664,12.73617489688433";"77.38079589660694,12.73593028211163";"77.38082822509548,12.73579318357812";"77.380938049272,12.73552769478464";"77.38113713752962,12.7349938704755""
"RP399","infrastructure_point",0.025,3,0,0,""77.3739316239847,12.73905174209071";"77.37392885495571,12.73906822331593";"77.37387183603794,12.73927140896556""
"RP400","infrastructure_point",0.828,36,0,0,""77.3665500430695,12.7396900292231";"77.36711333143911,12.73983970301775";"77.36731068463068,12.73990485472008";"77.36755625894236,12.73999761203693";"77.36775248127127,12.74003969165073";"77.36790664738086,12.74007348508014";"77.36814952303463,12.74009531597796";"77.36844053332689,12.74008785633712";"77.36865371662478,12.74008367839822";"77.36890330264455,12.74007319547889";"77.36906806143658,12.74006619795707";"77.3691527281947,12.74006355683082";"77.36932787359949,12.74000659358324";"77.36949526034907,12.73993126613684";"77.36963767195812,12.73987420380976";"77.3697046287299,12.73984496625658";"77.36981286174858,12.73981346137427";"77.36992471717949,12.73977178819474";"77.3700830573645,12.7397703695465";"77.37029608431922,12.73976830620672";"77.37058048358034,12.7397575148572";"77.3708759357292,12.7397438431972";"77.37133095339433,12.73971117319426";"77.37152256130567,12.73969861839858";"77.37181838802516,12.7396559866893";"77.37202381857395,12.73961255415942";"77.37228001869802,12.73955622227897";"77.37243056558565,12.7395217105592";"77.37259795548154,12.73947710825752";"77.37274835338731,12.7394266042526";"77.37297457801276,12.73935701846868";"77.37303950032214,12.7393219462545";"77.37316364653331,12.73924375429209";"77.37337314570149,12.73909475157062";"77.37361982527814,12.7390616500836";"77.3739316239847,12.73905174209071""
"RP402","infrastructure_point",0.057,4,0,0,""77.3548320787724,12.72810133984624";"77.35492612378361,12.72800239667153";"77.35505153415546,12.72805703302826";"77.35528939238915,12.72812086214423""
"RP404","infrastructure_point",1.077,45,0,0,""77.38076516550649,12.72420937679536";"77.38076927764489,12.72408117366201";"77.38082207181007,12.72392314761109";"77.38087616262298,12.72369512464598";"77.3809056227782,12.72359852044978";"77.38097874472959,12.72287633597639";"77.38100043271648,12.722538758042";"77.3810184441715,12.72248453356415";"77.3810643858794,12.72245654787942";"77.38121512344398,12.72243954654693";"77.38155989305606,12.72242407661555";"77.38178063817462,12.72238075748369";"77.38182235483156,12.72235131213308";"77.38185197971403,12.72231967102693";"77.38192246936688,12.7221063881338";"77.38209336462876,12.72162300058242";"77.38237733889623,12.72095329566681";"77.38242936641235,12.72080343723348";"77.38263137417395,12.72032148788579";"77.38263782168134,12.72026739977945";"77.38267588559401,12.72007269162944";"77.38271970276193,12.71991365724488";"77.38275697453311,12.71986745912196";"77.38293291411625,12.7197427018758";"77.38296920434243,12.71968695734289";"77.3829908250634,12.71939940234263";"77.38301731982654,12.71920741466495";"77.38299454388982,12.7190884373269";"77.38293872543873,12.71897706795387";"77.38286839311962,12.71882772273547";"77.38285946220199,12.71872812879128";"77.38288235642338,12.71860020779133";"77.38291546339724,12.71843564926854";"77.38302199004875,12.7181873872598";"77.38312035693873,12.71798259833004";"77.38318800864808,12.71783488698248";"77.3832209284421,12.71775946985995";"77.38333682234881,12.71740502700223";"77.38341736211089,12.71719657233613";"77.38346632060814,12.71706379839379";"77.38354064612705,12.71677984186989";"77.38354995391884,12.71656635644488";"77.38311654029027,12.71683628220909";"77.3828316833576,12.71701977864585";"77.38275963104743,12.71696801815874""
"RP405","infrastructure_point",1.732,60,0,0,""77.38173774347707,12.74774712088605";"77.3817680015333,12.74771165961326";"77.38179777626188,12.74767004141926";"77.38184301667398,12.74759418131507";"77.38199032255196,12.74735729460704";"77.38205233927172,12.74728115264791";"77.3821432222037,12.74724672988111";"77.38232894412238,12.74720470661073";"77.38245439137785,12.74718306493123";"77.38279590266127,12.74712423637997";"77.3829642040898,12.74711103659179";"77.38309528575253,12.74711864855668";"77.38318015128033,12.74716707029727";"77.38337905765164,12.74732673102865";"77.38352642523928,12.7474728246617";"77.38367487092957,12.74768568021783";"77.3837601565057,12.74776011134233";"77.38388146996073,12.74780450216302";"77.38415680420646,12.74784968864592";"77.38467647475207,12.74794331037201";"77.38490238501505,12.74793726829012";"77.38535756793503,12.74789118364324";"77.38548119018728,12.74788468007592";"77.38583766341547,12.74788412955021";"77.38599090927674,12.74728708694714";"77.38617185283357,12.74647914052248";"77.38626906812375,12.7459943654024";"77.38629940542911,12.74583512121487";"77.38634006689371,12.74562086025929";"77.38640087614611,12.74552098904534";"77.38688424568451,12.74542579643552";"77.38745144660271,12.7452916302857";"77.38780328472151,12.74520015372061";"77.38802300905597,12.74513118975348";"77.38832625455561,12.74499683433702";"77.38873573686546,12.7447561276818";"77.38947059535448,12.74426806354012";"77.38987236626812,12.74402001585724";"77.39032698339886,12.7437240523645";"77.39063227603015,12.74352827441689";"77.39077599602,12.74346721224723";"77.39096439022047,12.74340646669319";"77.39129119159539,12.74329163516825";"77.39144880424718,12.74319981818076";"77.39162262445238,12.74305113401571";"77.39171147175162,12.74299874174558";"77.39182919906696,12.74293739653045";"77.39197259500392,12.74290118756524";"77.39218143741988,12.7428651406529";"77.39239705588817,12.74284227389495";"77.3926402471212,12.7428250659717";"77.39282485944815,12.74284079202347";"77.39293484271357,12.74287389851159";"77.39316399483616,12.74295157860825";"77.39338510902024,12.74300389708076";"77.39359939371802,12.74300880469401";"77.39383144952798,12.74300344200071";"77.3940038640932,12.7429632254377";"77.39416970922993,12.74291061172756";"77.3944464546397,12.74282535283321""
"RP408","infrastructure_point",0.037,4,0,0,""77.377460512298,12.74365827197037";"77.37728161481468,12.74365194303941";"77.37715706482483,12.74367506230702";"77.37716250889599,12.74370555512801""
"RP410","infrastructure_point",0.004,2,0,0,""77.38193841155544,12.72837007235637";"77.38197986894866,12.7283686213968""
"RP412","infrastructure_point",0.543,14,0,0,""77.38076516550649,12.72420937679536";"77.38062864826246,12.72455992137309";"77.3805831710496,12.72459965018295";"77.3805324212461,12.72462114020101";"77.38002363796916,12.72465131969145";"77.37956711786727,12.7246698787067";"77.37919973579456,12.72471688061479";"77.37844773068292,12.72485791035494";"77.378046803225,12.72488550414093";"77.37718066413764,12.72501476748106";"77.3767348762483,12.72510109821622";"77.37662404457892,12.72517675008319";"77.3763753742049,12.72541109525604";"77.37655411839013,12.725482402899""
"RP414","infrastructure_point",0.02,3,0,0,""77.38113713752962,12.7349938704755";"77.38108269014316,12.73499443948708";"77.38104326412011,12.73511090140796""
"RP415","infrastructure_point",0.357,22,0,0,""77.326781940952,12.66532723730577";"77.32670885779454,12.66535760405325";"77.32657296848522,12.66539589241443";"77.32642019601933,12.66543459885631";"77.32620549435597,12.6655004844";"77.3260335051397,12.66558738664448";"77.3257435357616,12.66566988340187";"77.3254766634991,12.66572055042915";"77.3252479479593,12.66575299058528";"77.32510107785205,12.66571351340392";"77.32493631052547,12.66576329691958";"77.32482508751154,12.66579257497091";"77.32463761682793,12.66583661027259";"77.32458477147658,12.66561192386378";"77.32456706831343,12.66555364982976";"77.32455085920529,12.66552598007314";"77.32452768829094,12.66551050856022";"77.32443629719423,12.6655016770413";"77.32440368610182,12.66548150682747";"77.32433942407795,12.66530247956643";"77.32427294013988,12.6649978306291";"77.32422039432944,12.66501713031611""
"RP416","infrastructure_point",0.179,10,0,0,""77.3268366680718,12.66691071019499";"77.32682873844165,12.66661563124152";"77.32680843737555,12.66617041927952";"77.32679507603395,12.66602352012426";"77.32683708784465,12.66581191438814";"77.32688073107708,12.66566363787592";"77.32685307174116,12.66552779581205";"77.32681227226774,12.66540678264756";"77.32679947145739,12.66537003066019";"77.326781940952,12.66532723730577""
"RP417","infrastructure_point",0.579,24,0,0,""77.30931371120222,12.6790751803052";"77.30923558846575,12.67887266880323";"77.30916907165943,12.6786723832175";"77.3091268132005,12.67849647281548";"77.30900009687484,12.67827639197436";"77.30879315503667,12.67807394816028";"77.30869077150413,12.6779097865649";"77.30860453284234,12.67771667640654";"77.30851802276399,12.67746624431568";"77.30843926589966,12.67738007400845";"77.30837785715626,12.67720007249288";"77.30829890224685,12.67695970575387";"77.30804452553423,12.67617595822671";"77.30797162391468,12.67597751268591";"77.30769130429265,12.67602825366211";"77.30739762633151,12.67610117919987";"77.30709192415321,12.67619603659293";"77.30698229742273,12.67621566499759";"77.306915069494,12.67620869184591";"77.30684260257345,12.67616347921599";"77.30659438622953,12.67623317680625";"77.30639664774219,12.67631270899588";"77.30623320920077,12.67633795075262";"77.3061966703225,12.67633211601262""
"RP418","infrastructure_point",0.011,2,0,0,""77.30921724387453,12.67910621382373";"77.30931371120222,12.6790751803052""
"RP419","infrastructure_point",0.104,4,0,0,""77.30772699942264,12.69270430084912";"77.30814627423247,12.69244920170521";"77.30854157842799,12.69220558057127";"77.30854066548079,12.6922064017735""
"RP420","infrastructure_point",0.152,3,0,0,""77.30973277244468,12.69149175258336";"77.30903483720932,12.69188371550864";"77.30854066548079,12.6922064017735""
"RP421","infrastructure_point",1.419,46,0,0,""77.31983465766551,12.69744043588157";"77.31974024858917,12.69743604122285";"77.3196281290269,12.69737489261353";"77.31946239441255,12.69719960110685";"77.31887138082487,12.69641597509349";"77.31860358271956,12.69607961127159";"77.31840943231629,12.69587104319491";"77.31824323282909,12.69564128410566";"77.31806939215825,12.69534001358349";"77.31790450288902,12.69506640304284";"77.31781629632725,12.69494234383297";"77.3177112994414,12.69487429550339";"77.31761002098712,12.69487612889527";"77.3175018762675,12.69491491698681";"77.31727613899469,12.69505009755823";"77.31686932144483,12.69519584927511";"77.31668591428999,12.69525782342035";"77.31643966451838,12.69530915254942";"77.31625808905929,12.69528378157564";"77.31620571229375,12.69526841777357";"77.31612181654893,12.69519913127517";"77.31604181490235,12.69513206981205";"77.31590613444403,12.69493441855502";"77.31562257352414,12.69441374817632";"77.315450131057,12.69414293186544";"77.3152587851845,12.69387622131526";"77.3151191442654,12.69368683149742";"77.31494064518428,12.69338210178952";"77.31484278386402,12.69320490714535";"77.31468472091407,12.69300152656742";"77.314545890615,12.69290373157026";"77.31422053168525,12.69286006806545";"77.31398881126881,12.69276509340051";"77.31375039278362,12.6927080025383";"77.3134830423139,12.69270199573745";"77.31317855933949,12.69270630965919";"77.31292824216777,12.69264653324485";"77.31276990351915,12.69258431274459";"77.31258751720361,12.69247591124709";"77.31203711567812,12.69216926940709";"77.31176553854692,12.69207004097889";"77.311044153817,12.69185288246107";"77.31030370283791,12.69162319263204";"77.31001284057517,12.69153904345707";"77.30975168483509,12.69149438358887";"77.30973277244468,12.69149175258336""
"RP422","infrastructure_point",0.898,21,0,0,""77.32487120127816,12.7037160200788";"77.32458786171051,12.70326293460304";"77.32419564883634,12.70263993387327";"77.32388433986993,12.70211566349933";"77.32372945854745,12.70180245820829";"77.32340421922623,12.70133301056151";"77.32322528462119,12.70112900497731";"77.32297247539536,12.70090034343341";"77.32279933471101,12.70071716433976";"77.32259919242941,12.70045469647663";"77.32226486353211,12.69993960489415";"77.32191535183672,12.69938921911035";"77.32159117106671,12.69889264451331";"77.32148437069074,12.69874256231437";"77.32136644532667,12.69859987744764";"77.32124667323046,12.69852039111632";"77.32096619719694,12.69837408470142";"77.32071619547608,12.69821917486691";"77.320311255696,12.69785188367426";"77.3198852452596,12.6974803163613";"77.31983465766551,12.69744043588157""
"RP424","infrastructure_point",0.447,14,0,0,""77.33029826239078,12.7105221769827";"77.33057337135443,12.71070584060404";"77.33082369589337,12.71086076753959";"77.33108268919621,12.71094627744415";"77.3313215759909,12.71097545012811";"77.33155182867823,12.71097656531063";"77.33181056576868,12.71094938134463";"77.33209348129711,12.71087267891156";"77.33260260000205,12.71068248082188";"77.33307368176371,12.71047938138081";"77.33351051895929,12.71029675872501";"77.33382614998352,12.71015194816239";"77.33406170868183,12.71006478671311";"77.33411345152264,12.71005214146501""
"RP425","infrastructure_point",0.069,5,0,0,""77.34238912112228,12.6709795681834";"77.34247238329932,12.67118301858348";"77.34258101202782,12.67129436035883";"77.34273181193576,12.6714174347571";"77.34275869595747,12.67146633030293""
"RP426","infrastructure_point",0.576,24,0,0,""77.34202343522091,12.66594886653008";"77.34202324002983,12.66614114002268";"77.34206861695615,12.66634861351747";"77.34209829913715,12.66658560886546";"77.34208750540958,12.66685241312232";"77.34207205295068,12.66692998652017";"77.34205400083124,12.66700448643078";"77.34200570818655,12.66710494503266";"77.34198917823814,12.6673039629704";"77.34206062721917,12.66750081125125";"77.34217525977722,12.66770936794114";"77.34228416118444,12.6679539477817";"77.34234938489233,12.66818842589189";"77.34237505855944,12.66841504881833";"77.34236379943788,12.66872119749241";"77.34239103456288,12.66913763260885";"77.3424231889739,12.66980020975458";"77.3424004878801,12.66989696211672";"77.34227337182247,12.6700970843271";"77.34226751532445,12.67022150746809";"77.34226454935842,12.67042892474658";"77.34227834126622,12.67068564127925";"77.34235372035536,12.67089685679726";"77.34238912112228,12.6709795681834""
"RP427","infrastructure_point",0.304,10,0,0,""77.33624488735535,12.66834802979814";"77.336356364068,12.66809467039844";"77.3364806780494,12.66780566174491";"77.33655968784761,12.66762378172527";"77.33676057552495,12.66710498271653";"77.33682008762797,12.66697596983725";"77.33691930210455,12.66680134685502";"77.33704722843001,12.66665247279778";"77.33744206673731,12.66646588580522";"77.33782693272663,12.66626411202816""
"RP428","infrastructure_point",0.929,37,0,0,""77.330739309194,12.67273231882553";"77.33096232334691,12.67259327106671";"77.33113020019724,12.67250432923694";"77.3313422520853,12.6724223544931";"77.33159972318423,12.672362772052";"77.33192734094587,12.67227354835033";"77.33209026163459,12.67223162725225";"77.3323431436651,12.67218995618381";"77.33288198211174,12.67218589060306";"77.33307600329134,12.67217890705212";"77.33334133624228,12.67215471092685";"77.33352285704102,12.6721280235021";"77.33376529536712,12.67207608005755";"77.33386220079646,12.67204882875223";"77.33392488259629,12.67202034173218";"77.33403158172725,12.67196918434764";"77.3341471184544,12.67188743710123";"77.33440519137974,12.67174926795634";"77.33464580188985,12.67162372179014";"77.33481204892492,12.67153795489261";"77.33505434331906,12.67141546590962";"77.33530612347205,12.67128367658934";"77.33562346489282,12.67113632484407";"77.335873948346,12.67103398710079";"77.3360413295334,12.67096130853465";"77.33613966197161,12.67089163964375";"77.3361609932356,12.67081165486902";"77.33613130024943,12.6707045106335";"77.3360287986375,12.67044270605755";"77.33595610742123,12.67027337837762";"77.33584779667892,12.66997528418643";"77.33580617660058,12.66979809451082";"77.33580257273873,12.66959847456653";"77.33585432095208,12.6693529958669";"77.33601845405455,12.6688937842183";"77.33609925596012,12.66869934024251";"77.33624488735535,12.66834802979814""
"RP429","infrastructure_point",0.48,28,0,0,""77.32490653144367,12.6845033672874";"77.3248508708595,12.68447638891258";"77.32476671018199,12.68438848784599";"77.32470817778416,12.68426152809396";"77.3246127869404,12.68390337659823";"77.32446400085662,12.68339614771976";"77.32441305333319,12.68311400734611";"77.32438587651225,12.68305565110081";"77.32432338418495,12.68300561029874";"77.32421939733264,12.68295220354274";"77.32403383880379,12.68289503218055";"77.32389686165305,12.6828802237229";"77.32377186577986,12.68284811077345";"77.32362747734257,12.68276697531904";"77.32348452138137,12.68265320075073";"77.32336300994652,12.68246887305691";"77.32323931338632,12.68220520408942";"77.32317795814494,12.68204874736918";"77.32311180464225,12.68188574293522";"77.32302764556823,12.68167112420438";"77.32300212040062,12.68159203786183";"77.32302105834081,12.68155332880189";"77.32307232059301,12.68151128450126";"77.3231252108137,12.68145845497267";"77.32313402050376,12.68141040531271";"77.3231090142179,12.68131982473822";"77.32307212964616,12.68117007304127";"77.32304186891582,12.68105507228076""
"RP430","infrastructure_point",0.327,10,0,0,""77.3276351190728,12.68569480558451";"77.32731163535618,12.68552653658767";"77.32684044820087,12.68529522938389";"77.3265318997353,12.6851185012422";"77.32610419266074,12.68489983106602";"77.32583958544711,12.684802156585";"77.32555687260151,12.68473487822893";"77.32519221570416,12.68467370509232";"77.3250600805855,12.68458874506771";"77.32490653144367,12.6845033672874""
"RP431","infrastructure_point",2.499,44,0,0,""77.30772699942264,12.69270430084912";"77.30724585971609,12.69303015446186";"77.30707699473938,12.69310857625355";"77.30646601220724,12.69324999182943";"77.30608659907631,12.69333684360991";"77.30556257125204,12.69351450048861";"77.30504157670762,12.69368730641954";"77.30469102022019,12.69388464973703";"77.30415869099352,12.69421284582709";"77.30390166187966,12.6943821021211";"77.30369694723102,12.69455397252685";"77.3032091478229,12.69520432525161";"77.3029254577799,12.69559950394078";"77.3026633766562,12.69601301934946";"77.30235576647824,12.6964401226118";"77.30143759515201,12.69765844875097";"77.30073690023883,12.69860498514338";"77.29983313569008,12.69984130176783";"77.29951824875236,12.70033582702062";"77.29930982297837,12.70065857082654";"77.29886706119228,12.70124009057893";"77.29852515545095,12.70157799100694";"77.2982240953964,12.70184666639143";"77.29734171867312,12.7026610589202";"77.29695027151351,12.70297129860186";"77.29617299388298,12.70350732170426";"77.29576837020558,12.70380955930327";"77.29541432370705,12.70408940613516";"77.29501538355886,12.7044064447891";"77.29485601870225,12.70455099950133";"77.29469550997428,12.70476054179047";"77.29452838990771,12.7049890569355";"77.29424867788495,12.70537718883471";"77.29368699933556,12.70616493904831";"77.29349166508104,12.70637690218314";"77.29340837596479,12.70617180018056";"77.29306365197478,12.70615006266203";"77.2929711762147,12.70609170943469";"77.29279615411392,12.70584644407877";"77.29259450722839,12.70563786978676";"77.29242662984957,12.70539296319359";"77.29246801939922,12.70532657701409";"77.29252566372485,12.70502164448749";"77.29224711404363,12.70452524622238""
"RP432","infrastructure_point",2.186,72,0,0,""77.34591901154928,12.66056773280914";"77.34601600464343,12.66051763112682";"77.34610830450322,12.66042727000534";"77.34619503002094,12.66032105456443";"77.34632369287198,12.66015070688756";"77.34648529617148,12.65988854173639";"77.34663891751222,12.65962687344745";"77.34675538912684,12.65939700405993";"77.34692878641339,12.65906949592599";"77.3470399830718,12.65884452207009";"77.34715652741558,12.65862615048263";"77.34726914374039,12.65841374037642";"77.34742393848965,12.65811364328352";"77.3476114661406,12.657707439352";"77.34787015555591,12.65718002642005";"77.34796007226593,12.6570113397776";"77.3480841399608,12.65680377531651";"77.34825185385473,12.65654805377437";"77.34837877318421,12.65636297990865";"77.34854984854026,12.65619120331175";"77.34870479176963,12.65610429295285";"77.3489343491364,12.65598060213434";"77.34904662410197,12.65591178465331";"77.3494997761877,12.65560471799352";"77.34980109466692,12.65544825425023";"77.35006849485643,12.65533666254783";"77.3503462761694,12.65518303705979";"77.35049921966127,12.65508328415881";"77.35066802114805,12.65494843592158";"77.35077731544992,12.65486573643279";"77.35086670788864,12.65475505254454";"77.35088562458196,12.65466223187927";"77.35083630496369,12.65446553121731";"77.35077037591913,12.65427605054805";"77.35071124720903,12.65413333365154";"77.35067051402429,12.65398421607351";"77.35069787085602,12.65390167469869";"77.35071745559105,12.65382801913367";"77.35078521783873,12.65367674044168";"77.3509431529798,12.65328438454077";"77.35108862510116,12.65289469233078";"77.35119926144469,12.65251370909457";"77.3512967827173,12.65226668544584";"77.35145721526965,12.65195837566343";"77.35166242945873,12.65163505724231";"77.35206965515854,12.65108922508137";"77.35218997306232,12.65094403763722";"77.35232305767096,12.65081054216421";"77.35242577947947,12.65074473896153";"77.35257213808354,12.65065430977562";"77.35277528756761,12.65056107027162";"77.35312295102372,12.65040099241392";"77.35384484439699,12.65009128479857";"77.35421545751451,12.64993859083165";"77.35437204935394,12.64984585227434";"77.35499808567866,12.64972857529946";"77.35537403018243,12.6496147407881";"77.35581308504474,12.64948503935614";"77.35622417578462,12.6493714603284";"77.35651379518197,12.64928416402955";"77.35661543741848,12.64958624721892";"77.35667437479289,12.6496843458617";"77.3571098291418,12.64965991001852";"77.35737345725335,12.64960886093779";"77.35748560989244,12.64961126931404";"77.35754541249567,12.6496281638961";"77.35762321838882,12.64969317557043";"77.35773690754102,12.64985368386913";"77.35805270327742,12.65035191881907";"77.3584088943826,12.6507299514399";"77.35864554003678,12.6508510094757";"77.35875717270282,12.65087094089656""
"RP433","infrastructure_point",1.299,40,0,0,""77.32304186891582,12.68105507228076";"77.32301562671958,12.6809500735749";"77.32298772809419,12.68086018015248";"77.322793576409,12.68041723147344";"77.32276525020758,12.6803659112329";"77.32288015470601,12.68023208679044";"77.32297522321227,12.6801160994115";"77.32305860940582,12.68000578170123";"77.32317935139791,12.67986702979913";"77.32352445269257,12.6795313001898";"77.32369813422815,12.67938140736332";"77.3239064440015,12.6791937114844";"77.32417635122367,12.67895857898457";"77.32438166659753,12.67879593922108";"77.32457090522202,12.67861618090231";"77.32466407361211,12.67853882949321";"77.32478882667067,12.67843309925205";"77.32492404191929,12.67834444614694";"77.3250687568584,12.67824793876516";"77.32537378620094,12.67802966677388";"77.32547953998571,12.67793973511315";"77.32556863088222,12.67787055909225";"77.3257134388243,12.67767988642565";"77.32589558476607,12.67742731770758";"77.32601106475316,12.67727008367852";"77.32613694031687,12.67709033474524";"77.3263396734947,12.67682780726954";"77.32656939806999,12.67660866930411";"77.32672812460167,12.67643022331257";"77.32709474813589,12.67604676780052";"77.3273128798973,12.67585914965578";"77.3274979901434,12.6757070436555";"77.32784793533428,12.67544002094176";"77.32810697041909,12.67523470978764";"77.32843164861998,12.67493137379693";"77.32890793689695,12.67444977094503";"77.32944395057504,12.67390778493187";"77.33015062011411,12.6732486397361";"77.33064618512577,12.67281318124381";"77.330739309194,12.67273231882553""
"RP434","infrastructure_point",0.983,30,0,0,""77.33029826239078,12.7105221769827";"77.32999481973573,12.71034567947847";"77.32971815639536,12.71015291541596";"77.32957917421243,12.71005983317949";"77.32937329691697,12.70992057584106";"77.32904223684042,12.70970361195506";"77.3286175086122,12.70943567918161";"77.32819853796778,12.70915075022319";"77.3281116629099,12.70905194749799";"77.32802516184664,12.70895439273373";"77.32797038957308,12.70889130910414";"77.32766753810974,12.7084575482121";"77.32755405229206,12.70831995716035";"77.32740069442113,12.70813475778297";"77.32710357842713,12.70779133163588";"77.3269180620137,12.70756708757133";"77.32675073433428,12.70736114710488";"77.32665385915405,12.70718831108081";"77.32653358076641,12.70695643734962";"77.32640731872478,12.70666247566888";"77.32630785347338,12.70643266103103";"77.3262247274587,12.70619839394485";"77.32608897248828,12.70590054133764";"77.32587442478264,12.70553147036324";"77.3256357951258,12.70518052089613";"77.32545879004526,12.70496656092568";"77.32540681640982,12.70484828166491";"77.32523449193381,12.70444054538789";"77.32499457914726,12.70395840134174";"77.32487120127816,12.7037160200788""
"RP435","infrastructure_point",0.911,24,0,0,""77.30389074812916,12.69071174124067";"77.30362585763504,12.69095808424333";"77.30341168107581,12.69115124072202";"77.30316267761184,12.69134027144687";"77.3027300415287,12.69160497565052";"77.30260362067612,12.691650032714";"77.30219511926114,12.69175624050043";"77.30205936491518,12.69180008418767";"77.30186608258595,12.69192378546673";"77.30174721969402,12.69201943618683";"77.30146685158971,12.6923324579108";"77.30137121217324,12.69248326392567";"77.30130796762319,12.69260714839294";"77.30113891990514,12.69294035892404";"77.30093738335061,12.69328577895468";"77.30075442436895,12.69357981577444";"77.30060301041927,12.69378408714216";"77.3004766946185,12.69392869486404";"77.3001857254031,12.69415956389614";"77.29986476833305,12.69440253009762";"77.29879446045477,12.6952924809094";"77.29841367637921,12.69560717010807";"77.29813144168591,12.69579648515764";"77.29775726848231,12.69604608218537""
